qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore
CMS13	3	94.118	17	1	0	5	21	102378684	102378668	507	27
CMS13	3	94.118	17	1	0	37	53	103101494	103101478	507	27
CMS13	3	94.118	17	1	0	4	20	115344601	115344617	507	27
CMS13	3	94.118	17	1	0	3	19	116794422	116794406	507	27
CMS13	3	94.118	17	1	0	39	55	117989369	117989353	507	27
CMS13	9	94.118	17	1	0	35	51	54745251	54745267	507	27
CMS13	9	94.118	17	1	0	1	17	60267749	60267733	507	27
CMS13	X	94.118	17	1	0	6	22	9373443	9373459	507	27
CMS13	X	94.118	17	1	0	6	22	15663521	15663537	507	27
CMS13	X	94.118	17	1	0	39	55	20816142	20816126	507	27
CMS13	X	94.118	17	1	0	3	19	25608360	25608376	507	27
CMS13	X	94.118	17	1	0	35	51	33044046	33044062	507	27
CMS13	X	94.118	17	1	0	35	51	40161464	40161480	507	27
CMS13	X	94.118	17	1	0	34	50	71309400	71309384	507	27
CMS13	X	94.118	17	1	0	6	22	89478472	89478456	507	27
CMS13	X	94.118	17	1	0	7	23	99632779	99632795	507	27
CMS13	27	94.118	17	1	0	7	23	2973855	2973871	507	27
CMS13	27	94.118	17	1	0	7	23	3041858	3041874	507	27
CMS13	27	94.118	17	1	0	5	21	13583395	13583379	507	27
CMS13	27	94.118	17	1	0	41	57	20591502	20591518	507	27
CMS13	27	94.118	17	1	0	37	53	27189191	27189175	507	27
CMS13	9	100	16	0	0	34	49	66577654	66577669	39	30.7
CMS13	X	100	16	0	0	8	23	9370392	9370377	39	30.7
CMS13	8	100	15	0	0	42	56	18039214	18039200	141	28.8
CMS13	8	100	15	0	0	34	48	21322246	21322260	141	28.8
CMS13	8	100	15	0	0	43	57	41117068	41117082	141	28.8
CMS13	8	100	15	0	0	6	20	68150370	68150384	141	28.8
CMS13	3	100	15	0	0	7	21	29466374	29466360	141	28.8
CMS13	3	100	15	0	0	35	49	38806348	38806334	141	28.8
CMS13	3	100	15	0	0	41	55	51835111	51835125	141	28.8
CMS13	3	100	15	0	0	34	48	63346785	63346799	141	28.8
CMS13	3	100	15	0	0	35	49	77065544	77065530	141	28.8
CMS13	3	100	15	0	0	38	52	80623604	80623618	141	28.8
CMS13	3	100	15	0	0	34	48	94418666	94418652	141	28.8
CMS13	3	100	15	0	0	34	48	102651684	102651670	141	28.8
CMS13	3	100	15	0	0	34	48	111780641	111780627	141	28.8
CMS13	3	100	15	0	0	40	54	112595821	112595835	141	28.8
CMS13	9	100	15	0	0	34	48	1158084	1158070	141	28.8
CMS13	9	100	15	0	0	43	57	25145258	25145272	141	28.8
CMS13	9	100	15	0	0	36	50	44704333	44704347	141	28.8
CMS13	9	100	15	0	0	40	54	64513775	64513761	141	28.8
CMS13	9	100	15	0	0	34	48	66113129	66113143	141	28.8
CMS13	9	100	15	0	0	6	20	69867092	69867078	141	28.8
CMS13	X	100	15	0	0	35	49	13641555	13641541	141	28.8
CMS13	X	100	15	0	0	40	54	28836349	28836335	141	28.8
CMS13	X	100	15	0	0	42	56	28973763	28973777	141	28.8
CMS13	X	100	15	0	0	41	55	40923846	40923860	141	28.8
CMS13	X	100	15	0	0	40	54	45205114	45205128	141	28.8
CMS13	X	100	15	0	0	34	48	52244586	52244600	141	28.8
CMS13	X	100	15	0	0	34	48	52333542	52333528	141	28.8
CMS13	X	100	15	0	0	38	52	60164995	60164981	141	28.8
CMS13	X	100	15	0	0	34	48	79693547	79693561	141	28.8
CMS13	X	100	15	0	0	35	49	103942980	103942966	141	28.8
CMS13	X	100	15	0	0	36	50	110866126	110866140	141	28.8
CMS13	8	100	14	0	0	1	14	8706549	8706562	507	27
CMS13	8	100	14	0	0	10	23	17521409	17521422	507	27
CMS13	8	100	14	0	0	43	56	21516275	21516288	507	27
CMS13	8	100	14	0	0	34	47	21699994	21699981	507	27
CMS13	8	100	14	0	0	8	21	32029571	32029584	507	27
CMS13	8	100	14	0	0	34	47	36122788	36122775	507	27
CMS13	8	100	14	0	0	34	47	44278335	44278348	507	27
CMS13	8	100	14	0	0	34	47	47107365	47107378	507	27
CMS13	8	100	14	0	0	36	49	49317564	49317551	507	27
CMS13	8	100	14	0	0	6	19	49993517	49993504	507	27
CMS13	8	100	14	0	0	34	47	50213228	50213215	507	27
CMS13	8	100	14	0	0	8	21	51033688	51033675	507	27
CMS13	8	100	14	0	0	34	47	52712783	52712796	507	27
CMS13	8	100	14	0	0	2	15	55243248	55243235	507	27
CMS13	8	100	14	0	0	34	47	56084006	56084019	507	27
CMS13	8	100	14	0	0	36	49	57815782	57815769	507	27
CMS13	8	100	14	0	0	34	47	58617578	58617565	507	27
CMS13	8	100	14	0	0	9	22	59128512	59128525	507	27
CMS13	8	100	14	0	0	34	47	64770695	64770708	507	27
CMS13	8	100	14	0	0	40	53	68911790	68911777	507	27
CMS13	8	100	14	0	0	8	21	69562941	69562928	507	27
CMS13	8	100	14	0	0	38	51	70433455	70433442	507	27
CMS13	8	100	14	0	0	9	22	72638367	72638354	507	27
CMS13	8	100	14	0	0	10	23	74748865	74748852	507	27
CMS13	8	100	14	0	0	10	23	80124688	80124701	507	27
CMS13	3	100	14	0	0	34	47	348295	348282	507	27
CMS13	3	100	14	0	0	34	47	478927	478940	507	27
CMS13	3	100	14	0	0	34	47	8453199	8453186	507	27
CMS13	3	100	14	0	0	34	47	9130746	9130733	507	27
CMS13	3	100	14	0	0	41	54	12178303	12178290	507	27
CMS13	3	100	14	0	0	34	47	15980841	15980828	507	27
CMS13	3	100	14	0	0	34	47	16441353	16441366	507	27
CMS13	3	100	14	0	0	10	23	19470512	19470525	507	27
CMS13	3	100	14	0	0	9	22	29679978	29679991	507	27
CMS13	3	100	14	0	0	34	47	30724974	30724961	507	27
CMS13	3	100	14	0	0	35	48	31605421	31605434	507	27
CMS13	3	100	14	0	0	5	18	32759883	32759896	507	27
CMS13	3	100	14	0	0	43	56	34838499	34838512	507	27
CMS13	3	100	14	0	0	10	23	35382754	35382741	507	27
CMS13	3	100	14	0	0	37	50	36212960	36212947	507	27
CMS13	3	100	14	0	0	37	50	36242045	36242032	507	27
CMS13	3	100	14	0	0	35	48	41242939	41242952	507	27
CMS13	3	100	14	0	0	8	21	44096174	44096187	507	27
CMS13	3	100	14	0	0	34	47	46232987	46233000	507	27
CMS13	3	100	14	0	0	42	55	47411235	47411248	507	27
CMS13	3	100	14	0	0	34	47	47841363	47841350	507	27
CMS13	3	100	14	0	0	34	47	49490229	49490242	507	27
CMS13	3	100	14	0	0	34	47	51653845	51653832	507	27
CMS13	3	100	14	0	0	34	47	56766262	56766249	507	27
CMS13	3	100	14	0	0	35	48	57840747	57840734	507	27
CMS13	3	100	14	0	0	4	17	57903854	57903867	507	27
CMS13	3	100	14	0	0	35	48	62330593	62330580	507	27
CMS13	3	100	14	0	0	4	17	66013642	66013655	507	27
CMS13	3	100	14	0	0	34	47	71295672	71295685	507	27
CMS13	3	100	14	0	0	35	48	76260107	76260094	507	27
CMS13	3	100	14	0	0	34	47	78686464	78686477	507	27
CMS13	3	100	14	0	0	44	57	80308974	80308987	507	27
CMS13	3	100	14	0	0	43	56	85409027	85409040	507	27
CMS13	3	100	14	0	0	10	23	85997898	85997885	507	27
CMS13	3	100	14	0	0	34	47	87317910	87317923	507	27
CMS13	3	100	14	0	0	34	47	91659456	91659469	507	27
CMS13	3	100	14	0	0	34	47	92914477	92914490	507	27
CMS13	3	100	14	0	0	34	47	94443113	94443126	507	27
CMS13	3	100	14	0	0	43	56	95833337	95833350	507	27
CMS13	3	100	14	0	0	34	47	99547437	99547424	507	27
CMS13	3	100	14	0	0	34	47	99857138	99857151	507	27
CMS13	3	100	14	0	0	34	47	101425199	101425186	507	27
CMS13	3	100	14	0	0	37	50	106523579	106523566	507	27
CMS13	3	100	14	0	0	34	47	110927439	110927452	507	27
CMS13	3	100	14	0	0	41	54	114758925	114758938	507	27
CMS13	3	100	14	0	0	34	47	115363670	115363683	507	27
CMS13	9	100	14	0	0	10	23	10290831	10290818	507	27
CMS13	9	100	14	0	0	34	47	11905022	11905035	507	27
CMS13	9	100	14	0	0	34	47	11921466	11921453	507	27
CMS13	9	100	14	0	0	34	47	19305834	19305847	507	27
CMS13	9	100	14	0	0	43	56	22549682	22549669	507	27
CMS13	9	100	14	0	0	35	48	24250118	24250105	507	27
CMS13	9	100	14	0	0	44	57	24485525	24485538	507	27
CMS13	9	100	14	0	0	40	53	25380236	25380249	507	27
CMS13	9	100	14	0	0	34	47	31380005	31380018	507	27
CMS13	9	100	14	0	0	34	47	32621659	32621672	507	27
CMS13	9	100	14	0	0	36	49	33658314	33658327	507	27
CMS13	9	100	14	0	0	10	23	41720516	41720503	507	27
CMS13	9	100	14	0	0	36	49	46363570	46363583	507	27
CMS13	9	100	14	0	0	36	49	49824993	49825006	507	27
CMS13	9	100	14	0	0	2	15	51623496	51623483	507	27
CMS13	9	100	14	0	0	35	48	59165919	59165906	507	27
CMS13	9	100	14	0	0	34	47	63006853	63006840	507	27
CMS13	9	100	14	0	0	34	47	64086851	64086864	507	27
CMS13	9	100	14	0	0	34	47	66928959	66928972	507	27
CMS13	X	100	14	0	0	34	47	10738538	10738525	507	27
CMS13	X	100	14	0	0	34	47	13170787	13170800	507	27
CMS13	X	100	14	0	0	34	47	14300805	14300792	507	27
CMS13	X	100	14	0	0	34	47	18749448	18749461	507	27
CMS13	X	100	14	0	0	35	48	25631571	25631584	507	27
CMS13	X	100	14	0	0	34	47	27394217	27394230	507	27
CMS13	X	100	14	0	0	8	21	30789872	30789859	507	27
CMS13	X	100	14	0	0	34	47	37188918	37188931	507	27
CMS13	X	100	14	0	0	8	21	40535729	40535742	507	27
CMS13	X	100	14	0	0	34	47	44332551	44332564	507	27
CMS13	X	100	14	0	0	41	54	47747448	47747461	507	27
CMS13	X	100	14	0	0	35	48	49758814	49758801	507	27
CMS13	X	100	14	0	0	43	56	53593327	53593340	507	27
CMS13	X	100	14	0	0	34	47	56879106	56879093	507	27
CMS13	X	100	14	0	0	34	47	58096195	58096182	507	27
CMS13	X	100	14	0	0	34	47	65728594	65728581	507	27
CMS13	X	100	14	0	0	34	47	67234851	67234864	507	27
CMS13	X	100	14	0	0	34	47	67970113	67970100	507	27
CMS13	X	100	14	0	0	34	47	68301985	68301972	507	27
CMS13	X	100	14	0	0	34	47	70757767	70757754	507	27
CMS13	X	100	14	0	0	34	47	71042214	71042227	507	27
CMS13	X	100	14	0	0	36	49	71320890	71320903	507	27
CMS13	X	100	14	0	0	34	47	72453562	72453575	507	27
CMS13	X	100	14	0	0	9	22	74764979	74764992	507	27
CMS13	X	100	14	0	0	34	47	77579808	77579821	507	27
CMS13	X	100	14	0	0	34	47	79185384	79185371	507	27
CMS13	X	100	14	0	0	43	56	80631850	80631863	507	27
CMS13	X	100	14	0	0	34	47	81485639	81485652	507	27
CMS13	X	100	14	0	0	40	53	82486577	82486564	507	27
CMS13	X	100	14	0	0	10	23	91944968	91944955	507	27
CMS13	X	100	14	0	0	10	23	92048262	92048249	507	27
CMS13	X	100	14	0	0	34	47	92216369	92216382	507	27
CMS13	X	100	14	0	0	34	47	94506822	94506809	507	27
CMS13	X	100	14	0	0	42	55	98329751	98329764	507	27
CMS13	X	100	14	0	0	42	55	98353437	98353424	507	27
CMS13	X	100	14	0	0	42	55	98358272	98358259	507	27
CMS13	X	100	14	0	0	44	57	99975112	99975125	507	27
CMS13	X	100	14	0	0	35	48	101214545	101214558	507	27
CMS13	X	100	14	0	0	42	55	105277255	105277242	507	27
CMS13	X	100	14	0	0	44	57	108548883	108548896	507	27
CMS13	X	100	14	0	0	34	47	108979836	108979823	507	27
CMS13	X	100	14	0	0	40	53	109294805	109294792	507	27
CMS13	X	100	14	0	0	34	47	110902399	110902412	507	27
CMS13	X	100	14	0	0	34	47	114377990	114377977	507	27
CMS13	X	100	14	0	0	4	17	116609121	116609108	507	27
CMS13	27	100	14	0	0	35	48	4298936	4298949	507	27
CMS13	27	100	14	0	0	34	47	7044187	7044200	507	27
CMS13	27	100	14	0	0	34	47	10526169	10526182	507	27
CMS13	27	100	14	0	0	10	23	11553157	11553144	507	27
CMS13	27	100	14	0	0	34	47	12888372	12888359	507	27
CMS13	27	100	14	0	0	40	53	25558665	25558678	507	27
CMS15	10	95.455	22	0	1	32	52	50401340	50401361	2.5	34.4
CMS15	31	100	21	0	0	32	52	13458772	13458792	0.055	39.9
CMS15	10	95.238	21	1	0	1	21	50401481	50401461	2.5	34.4
CMS15	10	90.476	21	2	0	32	52	68876217	68876237	118	28.8
CMS15	10	90.476	21	0	1	1	21	25718801	25718783	425	27
CMS15	15	90	20	2	0	1	20	27818378	27818397	425	27
CMS15	10	90	20	2	0	32	51	7211152	7211171	425	27
CMS15	3	90	20	2	0	33	52	102252580	102252599	425	27
CMS15	10	94.737	19	0	1	35	52	63948814	63948832	118	28.8
CMS15	27	100	18	0	0	3	20	7275228	7275211	2.5	34.4
CMS15	15	100	18	0	0	1	18	36481528	36481511	2.5	34.4
CMS15	15	94.444	18	1	0	35	52	23475989	23475972	118	28.8
CMS15	15	94.444	18	1	0	32	49	42404516	42404499	118	28.8
CMS15	15	94.444	18	1	0	35	52	46193463	46193446	118	28.8
CMS15	10	100	18	0	0	2	19	15550616	15550599	2.5	34.4
CMS15	10	94.444	18	1	0	35	52	45257319	45257336	118	28.8
CMS15	3	100	18	0	0	34	51	6079642	6079659	2.5	34.4
CMS15	3	94.444	18	1	0	33	50	35055178	35055161	118	28.8
CMS15	3	94.444	18	1	0	2	19	96929183	96929200	118	28.8
CMS15	3	94.444	18	1	0	33	50	113755533	113755516	118	28.8
CMS15	3	94.444	18	0	1	5	21	83851782	83851765	425	27
CMS15	15	100	17	0	0	36	52	28702105	28702089	9.1	32.5
CMS15	15	94.118	17	1	0	33	49	15468518	15468502	425	27
CMS15	15	94.118	17	1	0	5	21	37167251	37167267	425	27
CMS15	15	94.118	17	1	0	36	52	46256676	46256660	425	27
CMS15	15	94.118	17	1	0	36	52	47560409	47560425	425	27
CMS15	15	94.118	17	1	0	1	17	50624206	50624190	425	27
CMS15	10	100	17	0	0	36	52	49300058	49300074	9.1	32.5
CMS15	10	94.118	17	1	0	36	52	1968730	1968746	425	27
CMS15	10	94.118	17	1	0	36	52	19045417	19045401	425	27
CMS15	10	94.118	17	1	0	35	51	44877205	44877189	425	27
CMS15	10	94.118	17	1	0	36	52	50675735	50675719	425	27
CMS15	10	94.118	17	1	0	35	51	73948981	73948965	425	27
CMS15	3	94.118	17	1	0	33	49	11575273	11575289	425	27
CMS15	3	94.118	17	1	0	5	21	18073051	18073067	425	27
CMS15	3	94.118	17	1	0	36	52	38684928	38684912	425	27
CMS15	3	94.118	17	1	0	36	52	44037675	44037659	425	27
CMS15	3	94.118	17	1	0	1	17	60718456	60718440	425	27
CMS15	3	94.118	17	1	0	36	52	71264217	71264201	425	27
CMS15	3	94.118	17	1	0	36	52	75110240	75110224	425	27
CMS15	3	94.118	17	1	0	36	52	78211633	78211649	425	27
CMS15	3	94.118	17	1	0	36	52	90847017	90847001	425	27
CMS15	3	94.118	17	1	0	33	49	101031553	101031569	425	27
CMS15	15	100	16	0	0	35	50	18321847	18321862	33	30.7
CMS15	3	100	16	0	0	5	20	7822307	7822322	33	30.7
CMS15	31	100	15	0	0	1	15	12828405	12828419	118	28.8
CMS15	27	100	15	0	0	36	50	60563	60577	118	28.8
CMS15	27	100	15	0	0	1	15	18147449	18147435	118	28.8
CMS15	15	100	15	0	0	35	49	2528391	2528377	118	28.8
CMS15	15	100	15	0	0	38	52	3312175	3312161	118	28.8
CMS15	15	100	15	0	0	36	50	33440157	33440143	118	28.8
CMS15	15	100	15	0	0	33	47	35420328	35420342	118	28.8
CMS15	10	100	15	0	0	38	52	34963664	34963678	118	28.8
CMS15	10	100	15	0	0	36	50	42019655	42019641	118	28.8
CMS15	10	100	15	0	0	35	49	53173425	53173439	118	28.8
CMS15	10	100	15	0	0	35	49	53317246	53317260	118	28.8
CMS15	10	100	15	0	0	36	50	69445208	69445194	118	28.8
CMS15	3	100	15	0	0	36	50	12238759	12238745	118	28.8
CMS15	3	100	15	0	0	37	51	73120432	73120418	118	28.8
CMS15	31	100	14	0	0	36	49	11716278	11716265	425	27
CMS15	27	100	14	0	0	7	20	13844165	13844152	425	27
CMS15	27	100	14	0	0	34	47	18162888	18162875	425	27
CMS15	27	100	14	0	0	8	21	18563462	18563449	425	27
CMS15	27	100	14	0	0	36	49	23301998	23302011	425	27
CMS15	27	100	14	0	0	1	14	23813221	23813234	425	27
CMS15	27	100	14	0	0	1	14	23819531	23819518	425	27
CMS15	15	100	14	0	0	8	21	6194457	6194444	425	27
CMS15	15	100	14	0	0	1	14	28748238	28748251	425	27
CMS15	15	100	14	0	0	1	14	38140643	38140656	425	27
CMS15	15	100	14	0	0	32	45	51907565	51907552	425	27
CMS15	10	100	14	0	0	35	48	24324017	24324030	425	27
CMS15	10	100	14	0	0	38	51	26612064	26612077	425	27
CMS15	10	100	14	0	0	39	52	27976527	27976514	425	27
CMS15	10	100	14	0	0	38	51	41601432	41601445	425	27
CMS15	10	100	14	0	0	38	51	41721694	41721681	425	27
CMS15	10	100	14	0	0	5	18	54675401	54675414	425	27
CMS15	10	100	14	0	0	36	49	59508917	59508904	425	27
CMS15	10	100	14	0	0	36	49	69271878	69271865	425	27
CMS15	10	100	14	0	0	6	19	71239380	71239393	425	27
CMS15	3	100	14	0	0	32	45	22573007	22573020	425	27
CMS15	3	100	14	0	0	39	52	23103995	23104008	425	27
CMS15	3	100	14	0	0	36	49	41920861	41920874	425	27
CMS15	3	100	14	0	0	2	15	60072537	60072524	425	27
CMS15	3	100	14	0	0	2	15	63023195	63023208	425	27
CMS15	3	100	14	0	0	32	45	78120057	78120044	425	27
CMS15	3	100	14	0	0	2	15	79392486	79392473	425	27
CMS15	3	100	14	0	0	37	50	84758741	84758728	425	27
CMS15	3	100	14	0	0	37	50	86378460	86378447	425	27
CMS15	3	100	14	0	0	3	16	100662287	100662300	425	27
CMS17	12	100	23	0	0	31	53	4279959	4279981	0.004	43.6
CMS17	12	100	23	0	0	31	53	4388162	4388184	0.004	43.6
CMS17	31	86.957	23	3	0	31	53	3277042	3277064	441	27
CMS17	11	86.957	23	3	0	31	53	15283768	15283746	441	27
CMS17	3	95.455	22	0	1	31	51	52847060	52847081	2.6	34.4
CMS17	3	95.455	22	0	1	31	52	70055490	70055510	2.6	34.4
CMS17	3	90.909	22	2	0	31	52	110966839	110966860	34	30.7
CMS17	12	90.476	21	2	0	31	51	37806580	37806560	123	28.8
CMS17	10	90.476	21	2	0	31	51	30936160	30936140	123	28.8
CMS17	10	90.476	21	2	0	31	51	37632881	37632901	123	28.8
CMS17	10	90.476	21	1	1	32	52	57726294	57726313	441	27
CMS17	12	100	20	0	0	1	20	4280125	4280106	0.2	38.1
CMS17	12	90	20	2	0	33	52	17298367	17298348	441	27
CMS17	12	90	20	2	0	31	50	66858196	66858215	441	27
CMS17	3	90	20	2	0	31	50	21718359	21718378	441	27
CMS17	3	90	20	2	0	31	50	99051182	99051163	441	27
CMS17	3	90	20	2	0	31	50	113064457	113064476	441	27
CMS17	3	90	20	2	0	1	20	115609223	115609242	441	27
CMS17	31	95	20	1	0	31	50	13143532	13143513	9.5	32.5
CMS17	31	95	20	0	1	31	50	15942760	15942778	34	30.7
CMS17	11	90	20	2	0	33	52	19643457	19643476	441	27
CMS17	11	90	20	2	0	33	52	66500405	66500386	441	27
CMS17	10	95	20	1	0	32	51	74150248	74150229	9.5	32.5
CMS17	10	90	20	2	0	32	51	66046882	66046901	441	27
CMS17	12	94.737	19	1	0	32	50	4155915	4155897	34	30.7
CMS17	3	94.737	19	1	0	35	53	39250798	39250816	34	30.7
CMS17	3	94.737	19	1	0	31	49	95672443	95672425	34	30.7
CMS17	11	94.737	19	0	1	34	51	67375189	67375207	123	28.8
CMS17	12	100	18	0	0	33	50	4246334	4246351	2.6	34.4
CMS17	12	94.444	18	1	0	32	49	33808610	33808627	123	28.8
CMS17	3	94.444	18	1	0	3	20	29129089	29129106	123	28.8
CMS17	3	94.444	18	1	0	3	20	52519534	52519517	123	28.8
CMS17	11	94.444	18	1	0	31	48	25994725	25994742	123	28.8
CMS17	11	94.444	18	1	0	31	48	53148653	53148670	123	28.8
CMS17	10	94.444	18	1	0	1	18	51344985	51345002	123	28.8
CMS17	10	94.444	18	0	1	33	49	5902955	5902938	441	27
CMS17	12	94.118	17	1	0	32	48	1877860	1877844	441	27
CMS17	12	94.118	17	1	0	32	48	5573251	5573267	441	27
CMS17	12	94.118	17	1	0	31	47	15979022	15979006	441	27
CMS17	3	94.118	17	1	0	31	47	2372442	2372458	441	27
CMS17	3	94.118	17	1	0	1	17	6903979	6903995	441	27
CMS17	3	94.118	17	1	0	35	51	15636056	15636040	441	27
CMS17	3	94.118	17	1	0	33	49	17209132	17209148	441	27
CMS17	3	94.118	17	1	0	3	19	24345858	24345874	441	27
CMS17	3	94.118	17	1	0	33	49	25405925	25405909	441	27
CMS17	3	94.118	17	1	0	32	48	26207957	26207941	441	27
CMS17	3	94.118	17	1	0	31	47	32055698	32055682	441	27
CMS17	3	94.118	17	1	0	1	17	40762404	40762420	441	27
CMS17	3	94.118	17	1	0	32	48	45681534	45681550	441	27
CMS17	3	94.118	17	1	0	36	52	66598134	66598118	441	27
CMS17	3	94.118	17	1	0	32	48	88679007	88679023	441	27
CMS17	3	94.118	17	1	0	33	49	105048157	105048173	441	27
CMS17	11	100	17	0	0	3	19	27741178	27741162	9.5	32.5
CMS17	11	94.118	17	1	0	3	19	36248797	36248813	441	27
CMS17	11	94.118	17	1	0	32	48	39862851	39862835	441	27
CMS17	11	94.118	17	1	0	2	18	41330576	41330560	441	27
CMS17	11	94.118	17	1	0	4	20	55090386	55090402	441	27
CMS17	11	94.118	17	1	0	37	53	67837950	67837934	441	27
CMS17	10	94.118	17	1	0	4	20	11672685	11672669	441	27
CMS17	10	94.118	17	1	0	35	51	13637971	13637987	441	27
CMS17	10	94.118	17	1	0	35	51	13652948	13652932	441	27
CMS17	10	94.118	17	1	0	35	51	13703757	13703741	441	27
CMS17	10	94.118	17	1	0	4	20	23851483	23851499	441	27
CMS17	10	94.118	17	1	0	31	47	30983626	30983610	441	27
CMS17	10	94.118	17	1	0	36	52	43782246	43782230	441	27
CMS17	12	100	16	0	0	31	46	718997	718982	34	30.7
CMS17	3	100	16	0	0	32	47	33726213	33726198	34	30.7
CMS17	11	100	16	0	0	32	47	25975206	25975221	34	30.7
CMS17	12	100	15	0	0	3	17	62051908	62051922	123	28.8
CMS17	3	100	15	0	0	39	53	68142733	68142719	123	28.8
CMS17	3	100	15	0	0	33	47	75123327	75123313	123	28.8
CMS17	31	100	15	0	0	6	20	16824085	16824099	123	28.8
CMS17	10	100	15	0	0	38	52	2049657	2049671	123	28.8
CMS17	10	100	15	0	0	38	52	28538815	28538829	123	28.8
CMS17	10	100	15	0	0	6	20	70802423	70802437	123	28.8
CMS17	12	100	14	0	0	33	46	11101900	11101887	441	27
CMS17	12	100	14	0	0	7	20	15678491	15678478	441	27
CMS17	12	100	14	0	0	31	44	20482303	20482290	441	27
CMS17	12	100	14	0	0	31	44	22863681	22863668	441	27
CMS17	12	100	14	0	0	37	50	26081944	26081931	441	27
CMS17	12	100	14	0	0	37	50	26082971	26082958	441	27
CMS17	12	100	14	0	0	7	20	34912821	34912834	441	27
CMS17	12	100	14	0	0	33	46	46277643	46277630	441	27
CMS17	12	100	14	0	0	40	53	54346094	54346107	441	27
CMS17	3	100	14	0	0	4	17	974928	974941	441	27
CMS17	3	100	14	0	0	2	15	6412062	6412049	441	27
CMS17	3	100	14	0	0	7	20	6521151	6521164	441	27
CMS17	3	100	14	0	0	34	47	8709322	8709309	441	27
CMS17	3	100	14	0	0	7	20	11416420	11416407	441	27
CMS17	3	100	14	0	0	1	14	25100901	25100888	441	27
CMS17	3	100	14	0	0	38	51	37065289	37065276	441	27
CMS17	3	100	14	0	0	37	50	39801468	39801481	441	27
CMS17	3	100	14	0	0	32	45	44727714	44727727	441	27
CMS17	3	100	14	0	0	33	46	50275040	50275053	441	27
CMS17	3	100	14	0	0	3	16	53479782	53479795	441	27
CMS17	3	100	14	0	0	32	45	55288805	55288792	441	27
CMS17	3	100	14	0	0	2	15	56448748	56448735	441	27
CMS17	3	100	14	0	0	40	53	67346655	67346642	441	27
CMS17	3	100	14	0	0	33	46	68771991	68772004	441	27
CMS17	3	100	14	0	0	33	46	69294901	69294914	441	27
CMS17	3	100	14	0	0	36	49	74160037	74160050	441	27
CMS17	3	100	14	0	0	6	19	80467225	80467238	441	27
CMS17	3	100	14	0	0	1	14	82950856	82950843	441	27
CMS17	3	100	14	0	0	40	53	86770727	86770740	441	27
CMS17	3	100	14	0	0	31	44	86859038	86859025	441	27
CMS17	3	100	14	0	0	40	53	87507628	87507641	441	27
CMS17	3	100	14	0	0	31	44	95128395	95128408	441	27
CMS17	3	100	14	0	0	33	46	101311055	101311068	441	27
CMS17	3	100	14	0	0	31	44	106774313	106774326	441	27
CMS17	31	100	14	0	0	31	44	14621635	14621648	441	27
CMS17	31	100	14	0	0	6	19	15137855	15137842	441	27
CMS17	31	100	14	0	0	31	44	15423511	15423498	441	27
CMS17	11	100	14	0	0	5	18	15567151	15567138	441	27
CMS17	11	100	14	0	0	3	16	25579939	25579952	441	27
CMS17	11	100	14	0	0	3	16	28538403	28538416	441	27
CMS17	11	100	14	0	0	39	52	32756461	32756448	441	27
CMS17	11	100	14	0	0	31	44	33083343	33083356	441	27
CMS17	11	100	14	0	0	31	44	35465621	35465634	441	27
CMS17	11	100	14	0	0	34	47	38802999	38803012	441	27
CMS17	11	100	14	0	0	32	45	38957533	38957546	441	27
CMS17	11	100	14	0	0	37	50	40791768	40791781	441	27
CMS17	11	100	14	0	0	5	18	43691720	43691733	441	27
CMS17	11	100	14	0	0	33	46	56040157	56040144	441	27
CMS17	11	100	14	0	0	38	51	76553165	76553178	441	27
CMS17	11	100	14	0	0	31	44	80377910	80377897	441	27
CMS17	10	100	14	0	0	39	52	17043058	17043071	441	27
CMS17	10	100	14	0	0	37	50	17996394	17996407	441	27
CMS17	10	100	14	0	0	2	15	19871088	19871075	441	27
CMS17	10	100	14	0	0	35	48	32948264	32948251	441	27
CMS17	10	100	14	0	0	2	15	35464118	35464131	441	27
CMS17	10	100	14	0	0	7	20	39343595	39343608	441	27
CMS17	10	100	14	0	0	36	49	39662391	39662378	441	27
CMS17	10	100	14	0	0	3	16	53421002	53421015	441	27
CMS17	10	100	14	0	0	31	44	60671752	60671765	441	27
CMS17	10	100	14	0	0	33	46	61149201	61149188	441	27
CMS50	33	100	22	0	0	1	22	7699332	7699311	0.015	41.7
CMS50	7	95.238	21	0	1	1	21	27784836	27784817	8.8	32.5
CMS50	3	90	20	2	0	1	20	79177444	79177463	409	27
CMS50	7	90	20	2	0	1	20	53825296	53825277	409	27
CMS50	7	90	20	2	0	1	20	59719272	59719253	409	27
CMS50	33	100	19	0	0	33	51	7699155	7699173	0.68	36.2
CMS50	10	100	19	0	0	4	22	40077032	40077050	0.68	36.2
CMS50	10	94.444	18	1	0	34	51	8096510	8096493	114	28.8
CMS50	10	94.444	18	1	0	2	19	50130494	50130477	114	28.8
CMS50	3	100	18	0	0	2	19	43792753	43792736	2.4	34.4
CMS50	3	94.444	18	0	1	1	18	49830578	49830594	409	27
CMS50	23	94.444	18	0	1	5	22	25480999	25481015	409	27
CMS50	7	94.444	18	1	0	3	20	7623712	7623695	114	28.8
CMS50	7	94.444	18	0	1	3	19	65986492	65986475	409	27
CMS50	33	94.118	17	1	0	5	21	3943108	3943092	409	27
